filename,status,transcript
911_first6sec/call_246_0.wav,ok_whisper,the exit of this game coming from the beach. There's a guy that's completely naked who has closed all of them.
911_first6sec/call_246_1.wav,ok_whisper,"There's a naked man or the Midmarchist cause range at the end of the cause, wake up from the woods, this place."
911_first6sec/call_247_0.wav,ok_whisper,"hi i'm her RC home, this is Wassup r K represents all my great photographing him"
911_first6sec/call_248_0.wav,ok_whisper,I have a boy that was underwater and he's not breathing. Hold it to the boy. Four.
911_first6sec/call_249_0.wav,ok_whisper,are you inside the house? Yes. Are you alone inside the house? Yes.
911_first6sec/call_250_0.wav,ok_whisper,someone I want that poor to blacken in. And what's your address? 3-6-1-20-day woodlight.
911_first6sec/call_251_0.wav,ok_whisper,I'm gonna take a leg out for him. How the power of this kit. We'll be able to pull the rip off of the gun.
911_first6sec/call_272_0.wav,ok_whisper,I'll call me until I'm at a park in my side and this way. What park are you at?
911_first6sec/call_274_0.wav,ok_whisper,"We have two boards, two boards. What do you have to do? We have a lot of to do."
911_first6sec/call_275_0.wav,ok_whisper,It's been with gardens and centers possible in the ladies. It was like a litter. I had a hard problem. What is a mattress?
911_first6sec/call_276_0.wav,ok_whisper,I just committed a father's worth and I just shot my daughter.
911_first6sec/call_277_0.wav,ok_whisper,"Yes, I have a three year old who's not by evening. Yeah, address number. 106097 Northwater."
911_first6sec/call_280_0.wav,ok_whisper,I don't get a guy stop me. I think his wife is thrown with his wife. He's the...
911_first6sec/call_28_0.wav,ok_whisper,"Can you please send us a few? Uh, too. I think I'm having..."
911_first6sec/call_291_0.wav,ok_whisper,You need police for your ambulance.
911_first6sec/call_295_0.wav,ok_whisper,"Can you get an ambulance in a couple? Get the over to 59, all three would drive. 69, what? Alderman."
911_first6sec/call_305_0.wav,ok_whisper,"My name is Hansen Vrongdon, it's 312 blocking tonight. Yeah, we're on our way, is anybody inside?"
911_first6sec/call_309_0.wav,ok_whisper,Haha...
911_first6sec/call_310_0.wav,ok,"Yeah, this is emergency. I'm a cab driver. This guy, he say-"
911_first6sec/call_312_0.wav,ok_whisper,"Help me help me with my dear, I live on the corner of the street."
911_first6sec/call_314_0.wav,ok_whisper,I don't want to merge anybody where I am.
911_first6sec/call_314_1.wav,ok_whisper,And there's a fire on the thermos that will break into one of the things. And on the thermos.
911_first6sec/call_318_0.wav,ok,"Yes sir, I'm gonna need some help. I'm trapped in the backside of this forest fire."
911_first6sec/call_326_0.wav,ok_whisper,forbid I am doing something cool to leave the cash
911_first6sec/call_32_0.wav,ok_whisper,"This is the reason to learn the police can air. Okay, come down a little bit. Okay, what's the other?"
911_first6sec/call_333_0.wav,ok_whisper,"more or less.Brian, let's your fluffy�로 in the house."
911_first6sec/call_345_0.wav,ok_whisper,"We got a, we got a, a significant update. Who is on the court, uh, Moaning."
911_first6sec/call_346_0.wav,ok_whisper,"I have a nine week old infant and he just got breathing. Yeah, I know why it happened. Okay."
911_first6sec/call_349_0.wav,ok_whisper,can you hope for just a second I just saw some a run into the comfort bank on Thomas and 20
911_first6sec/call_34_0.wav,ok_whisper,I'll call it and bring it through and I'll walk me through. I'll call it and bring it through and...
911_first6sec/call_350_0.wav,ok_whisper,the railroad tracks and got a train that derailed the Nigel Sire.
911_first6sec/call_357_0.wav,ok_whisper,I'm a little bit scared. I'm a little bit scared. I'm a little bit scared.
911_first6sec/call_361_0.wav,ok_whisper,Where's the fire at? Where's the fire at? Where's the fire at?
911_first6sec/call_373_0.wav,ok,(operator voice)
911_first6sec/call_379_0.wav,ok,"Um, we lost contact with two carriers, uh, with the carrier and somebody that was looking-"
911_first6sec/call_384_0.wav,ok_whisper,"Um, remember to set down. Okay, your mama fell down. Yeah. Okay, where are you at?"
911_first6sec/call_394_0.wav,ok,"9-1-1, what's your emergency? This is an emergency. We're on a hike, um, a lake Milwaukee hike, and my kids are in a small cave..."
911_first6sec/call_397_0.wav,ok_whisper,"I'll answer, I'll get my head numb."
911_first6sec/call_404_0.wav,ok_whisper,"We'll be in the office, I'll go by now. Please, guys. We're all bleeding."
911_first6sec/call_405_0.wav,ok_whisper,"Well I, it's Stapley's channel, let's go front of town with a baby right now. Okay, sure."
911_first6sec/call_413_0.wav,ok_whisper,I think he's going to try to kill himself.
911_first6sec/call_414_0.wav,ok_whisper,"Well, a set of merch, you know why on one lane, on one side at a FSM draw bridge on 95"
911_first6sec/call_416_0.wav,ok_whisper,What are you into to do with...
911_first6sec/call_417_0.wav,ok_whisper,"Well, I just got a phone call saying that my friend, she was in the basement apartment of a house and apparently the boy."
911_first6sec/call_422_0.wav,ok_whisper,My cat attacks our seven-month-old child and I...
911_first6sec/call_425_0.wav,ok_whisper,And it's 5-1 Commander Heall today on the
911_first6sec/call_425_1.wav,ok_whisper,Twenty eight grand. We need too many for no news... We heard that the four� come back. One campus. 멈 SMHave you learned how to get up from. How to clean old kids Off-site...
911_first6sec/call_427_0.wav,ok_whisper,"I am joyous and voracious. May God bless you, very blessings. Page 58"
911_first6sec/call_429_0.wav,ok_whisper,"Okay, what's the address?"
911_first6sec/call_430_0.wav,ok_whisper,"The bedroom is on fire. I have to go ahead. Okay, we're on the way."
911_first6sec/call_436_0.wav,ok_whisper,I need them help. What's going on?
911_first6sec/call_439_0.wav,ok_whisper,I think I'm just out of 56.
911_first6sec/call_444_0.wav,ok_whisper,"Therefore, we have an aircraft declaring an emergency is going to land on the beach at Venice. Close to the airport. I'm not sure."
911_first6sec/call_445_0.wav,ok_whisper,I think someone's in. Can you hear the front door? I'm hearing you guys from the lights and doors.
911_first6sec/call_462_0.wav,ok_whisper,I got a ride from someone to looking for a cold.
911_first6sec/call_465_0.wav,ok_whisper,"Okay, I'll shut my house down. You shut me, I'll shut to me. Okay, hold on for me. Okay."
911_first6sec/call_467_0.wav,ok_whisper,I'm in a glory and a light. Where is where I was away?
911_first6sec/call_470_0.wav,ok_whisper,I just received a call for a minute ago from one of our VPs who states that he's a...
911_first6sec/call_483_0.wav,ok,"My brother's drowning. Where are you at? Um, at the-"
911_first6sec/call_488_0.wav,ok_whisper,I don't know what this kid has done. She's like going to a seizure or something. And I don't know. Now just keep...
911_first6sec/call_489_0.wav,ok_whisper,"I'm just gonna go my dad now. Somebody, somebody, get him on the house. Okay, let's go."
911_first6sec/call_490_0.wav,ok_whisper,"I've been done with you fuse I can't yesss, I can't comprehend I can't hear her voice and I can't-"
911_first6sec/call_491_0.wav,ok_whisper,"I'm gonna bathe the orange bulger creeps. We need to get the sweater. Okay, what's problem to me exactly what happened?"
911_first6sec/call_493_0.wav,ok_whisper,I just came home the door was busted in and my girlfriend's been shocked.
911_first6sec/call_494_0.wav,ok_whisper,"It just crashed into the Hudson River, a US air."
911_first6sec/call_496_0.wav,ok_whisper,I have the guy he just sees. He's really mean he can't get him. That was screaming in any direction. So do I.
911_first6sec/call_499_0.wav,ok,"Can I help you, sir? We have a couple of people who've tipped over in the Great Salt Lake. I've got them on the line."
911_first6sec/call_49_0.wav,ok_whisper,Data
911_first6sec/call_501_0.wav,ok_whisper,"and my last aid, so you're in the bad doing it, and you can't."
911_first6sec/call_508_0.wav,ok_whisper,"You can't stop yourself off. Someone, why? Straight as backwards off the floor. I'll show you."
911_first6sec/call_510_0.wav,ok_whisper,That's a problem. Wait. That's a problem there. I hope that's a problem there.
911_first6sec/call_518_0.wav,ok_whisper,of gentlemen within a room. I think we're going to see change the room. I think a pot fell out of place too.
911_first6sec/call_520_0.wav,ok_whisper,and then they're lying on the highway. Do you find any of these ones or what on it? It's horrible.
911_first6sec/call_526_0.wav,ok_whisper,It doesn't help me. I'm tired with the money. It's my son as a big piece. I want my baby.
911_first6sec/call_531_0.wav,ok_whisper,"My pertinent on fire, he kicked out! Okay, stay on the line with me, don't hang out. No, boy!"
911_first6sec/call_532_0.wav,ok_whisper,"Oh, I'm much more than faith. Oh, it's a good call. It's a good call. It's a good call."
911_first6sec/call_534_0.wav,ok_whisper,"What's the problem there? It's a fire, I'll pregnant. There's a fire at the house? Yeah, I believe so. Okay, get outside. Okay, get outside."
911_first6sec/call_535_0.wav,ok_whisper,I wouldn't have to attend to me. I need assistance right away. What happens? What why does nothing happen?
911_first6sec/call_537_0.wav,ok_whisper,the same as the Gramontமic of Widenopしまp Pasterpa has notdog one of our vehicles which was 2122h.
911_first6sec/call_540_0.wav,ok_whisper,I'm a person who is cross-cran-5 over here. I'm a person who is cross-cran-5 over here.
911_first6sec/call_542_0.wav,ok_whisper,"Hi, my name is Jean Thomas. I'm watching my home on live monitor, and there's a black man in my house that needs robbing him."
911_first6sec/call_545_0.wav,ok_whisper,"Well, I'd Chew myself at some point they Bob talk! Yeah yeah I gotta dive then!"
911_first6sec/call_547_0.wav,ok_whisper,"to end since May 8th, where did we just got robbed? Okay, what do they look like? We..."
911_first6sec/call_548_0.wav,ok_whisper,We've got a person here who is not fit to drive and needs to be taken faster.
911_first6sec/call_54_0.wav,ok_whisper,"All my non-one. No one who is the one who is the thing. Who are you? One, no, no, no, no, no."
911_first6sec/call_552_0.wav,ok,"Units know that it is confirmed rotation on the ground just went over our house off of, uh, Brinkley and-"
911_first6sec/call_552_1.wav,ok,"On my way into the north I've seen a funnel cloud, um, just reporting, uh, my first sighting driving through-"
911_first6sec/call_552_2.wav,ok,"Um, we just got in a tornado and um the car flipped and the windows busted and we're bleeding to death- (dramatic music)"
911_first6sec/call_552_3.wav,ok,"Florida, I just came across, let's say 24. Okay. See what you got."
911_first6sec/call_552_4.wav,ok,"Yeah, I have a rotating cloud coming in, uh, uh, southwest of Regency Park up near-"
911_first6sec/call_552_5.wav,ok,"Yes. There's a tornado touched down off Broad and Memorial. Are you hurt sir? No, I'm looking out the window trying to get my wife."
911_first6sec/call_552_6.wav,ok,"No, ma'am. We can see a tornado. We're at 914 Hillcrest. We have about five adults-"
911_first6sec/call_559_0.wav,ok_whisper,"and then more and there's a fire back here at so much for a porch. Okay, where you need to fire department, man. I-"
911_first6sec/call_562_0.wav,ok_whisper,"I'm by the way, the dog doesn't know in the water. And we can't get out. Who am I toab?"
911_first6sec/call_571_0.wav,ok_whisper,"I'm sorry, I'm sorry. I'm sorry. Damn. Did he show the gun to you?"
911_first6sec/call_579_0.wav,ok_whisper,"No, it wasn't here. I've got two people here. I'll pass the door. Okay. No, you know what?"
911_first6sec/call_57_0.wav,ok_whisper,to see. Barrow is breaking into a house next door. What's the address there sir? 74.
911_first6sec/call_582_0.wav,ok_whisper,"I want some good news. Hey, you're the one I'm on in three. I'm here by Walmart chasing us. Where are you at?"
911_first6sec/call_584_0.wav,ok_whisper,Is there the guy there with a gun? Yeah. Black and white. Black and white.
911_first6sec/call_584_1.wav,ok_whisper,"Plant it, grab some gold on the ground. You can lower themselves so if you know it's possible. Show it to each person."
911_first6sec/call_584_2.wav,ok_whisper,"The man on the phone says there's a man on his property with a gun. Okay, and that's where the person is supposed to be too."
911_first6sec/call_591_0.wav,ok_whisper,I'm going to tell you what I'm going to do. I'm going to tell you. Yes. What's up? I'm going to tell you.
911_first6sec/call_592_0.wav,ok_whisper,Hi Fry Cause You Nothing My Hi Is Back
911_first6sec/call_593_0.wav,ok_whisper,And I just try to get out of this car and get out of this car and he tried to end my truck.
911_first6sec/call_594_0.wav,ok_whisper,"He's been shot. They're calling to police and an ambulance. Yeah, because he left the horseshoe. Yes, what?"
911_first6sec/call_595_0.wav,ok_whisper,happening. I just had an older woman standing there and she had noticed two gentlemen trying to get in a house.
911_first6sec/call_596_0.wav,ok_whisper,Oh my sense of love guys what gotta cut us out
911_first6sec/call_602_0.wav,ok_whisper,"No, there's people trying to break in my house. Okay, they're there right now. Right now. They just talk a basement window."
911_first6sec/call_606_0.wav,ok_whisper,"I've been run over. I've been run over. Oh, they all use real chat for..."
911_first6sec/call_608_0.wav,ok_whisper,I'm driving and I have somebody chasing me and they do see it my car
911_first6sec/call_610_0.wav,ok_whisper,"Well, I'm driving around now, I'm driving a figure out of the thing that one needs to get."
911_first6sec/call_611_0.wav,ok_whisper,Why don't you come up with a shit? She- what's the matter? I'm at the court.
911_first6sec/call_616_0.wav,ok_whisper,I just saw a guy go into a room.
911_first6sec/call_620_0.wav,ok_whisper,Somebody just broken to a house. The address came out to me. The address is shot on. You shot on?
911_first6sec/call_622_0.wav,ok_whisper,"which two people in the house do they have weapons? Ah, yes. We'll talk about it."
911_first6sec/call_638_0.wav,ok_whisper,Hello. Hello. Hello.
911_first6sec/call_643_0.wav,ok_whisper,I'm bringing the QJ Max right now. I work at 3 Bay and a couple of ways to work there just ran down here telling me.
911_first6sec/call_643_1.wav,ok_whisper,"We were going to withdraw any guy came in with a map. John, I think."
911_first6sec/call_644_0.wav,ok_whisper,"No sir, my name is Kate. I don't know if you can say her husband said the baby I'll fire. I don't know the ladies."
911_first6sec/call_645_0.wav,ok_whisper,You'll just throw in my neighborhood. Okay. See address. What's the address?
911_first6sec/call_647_0.wav,ok_whisper,bal slice blind rank Ryan looking
911_first6sec/call_649_0.wav,ok_whisper,I don't know how to do what it is in my daughter with that and it's how I don't know she well out. I don't know.
911_first6sec/call_650_0.wav,ok_whisper,I just killed my daughter. You what? I just killed my daughter.
911_first6sec/call_652_0.wav,ok_whisper,"I need to unambulance quickly and out of fire fire, you can listen."
911_first6sec/call_652_1.wav,ok_whisper,The house is on fire. The house is blowing up. Can you go and listen? We've already got a car. Is it on a lap?
911_first6sec/call_660_0.wav,ok_whisper,radio life happened in the lobby with the gun. All right. Is everybody okay? Everybody wait for a moment.
911_first6sec/call_661_0.wav,ok_whisper,"can we meet a police assistance for this team? Okay, what's going on?"
911_first6sec/call_662_0.wav,ok_whisper,"My mom and her boy friend. And her boy friend, self-nail, warm up."
911_first6sec/call_667_0.wav,ok_whisper,And there's someone across the Med gun point. And the 3400 block the highway drives out these.
911_first6sec/call_669_0.wav,ok_whisper,We got a baby that's not responsive. We're at 33 or one with no L drive.
911_first6sec/call_674_0.wav,ok_whisper,I will not throw it. I'm in a retention part right now. You're in the retention part? Yeah.
911_first6sec/call_675_0.wav,ok_whisper,I've got a gentleman in quarantine with a gun. I need someone here right now on the sore manager.
911_first6sec/call_676_0.wav,ok_whisper,I need to file a approval at least your parking piece and officer to my house.
911_first6sec/call_67_0.wav,ok_whisper,"I'm a blink of an eye, don't get around the rope. And I can't hear you."
911_first6sec/call_680_0.wav,ok_whisper,the building has 30-40 tons of vehicles on fire. Reportive of House Firehouse Fire.
911_first6sec/call_680_1.wav,ok_whisper,there's a house on fire. There's a house on fire. There's a Soviet church.
911_first6sec/call_682_0.wav,ok_whisper,"That's awesome. No, no, no, no, no, no. I'm a woman, a woman, a woman. I'm a woman. Blue."
911_first6sec/call_684_0.wav,ok_whisper,"and just stop me. Your husband's shot you at him, man. If you're going to stop him, let's stop him."
911_first6sec/call_688_0.wav,ok_whisper,"Oh, there's some call, there's some guy, there's a guy who's a woman, and that's a new clue."
911_first6sec/call_689_0.wav,ok_whisper,"I think the house is well-fire. Okay, what's the name? Where is it? One, two, two, one."
911_first6sec/call_68_0.wav,ok_whisper,"Yes, you're busy. Can you just go into the middle of the night? I don't know where you are."
911_first6sec/call_692_0.wav,ok_whisper,"immediately there is a guy with a knife form. He's gone by her hair. Brown token. Don't run, Nya!"
911_first6sec/call_694_0.wav,ok_whisper,"It's very, very great. Okay, is that a single family home or an apartment, man?"
911_first6sec/call_700_0.wav,ok_whisper,"Okay, I'm in the middle."
911_first6sec/call_703_0.wav,ok_whisper,There's been an explosion on I started on sorry 183 research. I met I met
911_first6sec/call_703_1.wav,ok_whisper,plane just crashed okay what kind of plane was it how big was it so it looked like it's Snessna like a prop
911_first6sec/call_707_0.wav,ok_whisper,And then for a guy or his father with me. Okay. Okay. Bye.
911_first6sec/call_710_0.wav,ok_whisper,I can't see anything. I'll show you the baro. I'll have a treat.
911_first6sec/call_711_0.wav,ok_whisper,Sigh I'm bringing goodness hell
911_first6sec/call_712_0.wav,ok_whisper,"We had someone come in and ask us, down, 9-1-1, that there's a woman yelling."
911_first6sec/call_713_0.wav,ok_whisper,"Okay, everyone. Ma'am? Yes? What's the emergency? I..."
911_first6sec/call_714_0.wav,ok_whisper,There's someone on my door and he keeps on knocking on the door and he's tried opening it
911_first6sec/call_726_0.wav,ok_whisper,I can't find my son. Calm down. What is your address?
911_first6sec/call_729_0.wav,ok_whisper,"Who are at our house and phone? Send a break into our house. Okay, where's your mom at?"
911_first6sec/call_732_0.wav,ok_whisper,"20 people in water. Yeah, we need to get out of here. 9."
911_first6sec/call_737_0.wav,ok_whisper,the fight man. It's moving away. You said green park in Dogwood? Yeah man.
911_first6sec/call_739_0.wav,ok_whisper,"Okay, what's your address?"
911_first6sec/call_73_0.wav,ok_whisper,Himod know this is more than that of comic Number time all of managing the
911_first6sec/call_741_0.wav,ok_whisper,This guy has a gun in my head. I need the claw. The guy's got a gun in him.
911_first6sec/call_74_0.wav,ok_whisper,"Yeah, I need to report kidnapping. We can't know what happened. Guy, no."
911_first6sec/call_77_0.wav,ok_whisper,"Yes ma'am, I need somebody to come to Pinnockery Glennon."
911_first6sec/call_86_0.wav,ok_whisper,"Oh my god, the fire? Hello? It's the level we're inside."
911_first6sec/call_89_0.wav,ok_whisper,I'm sorry. I'm sorry. I'm not a good thing. You're a smart guy.
911_first6sec/call_97_0.wav,ok_whisper,"Oh, my mom, that doctor. You're not that the doctor. Are you there alone?"
